196       	1445      	3
19        	860       	4
789       	1605      	3
911       	1233      	3
168       	124       	4
272       	812       	3
246       	534       	4
766       	268       	5
933       	921       	4
0         	802       	4
32        	1645      	4
188       	1310      	5
243       	1455      	2
67        	1617      	2
489       	879       	5
213       	123       	4
220       	764       	4
150       	897       	4
8         	556       	3
17        	118       	5
221       	412       	4
225       	1429      	2
700       	1349      	4
259       	1061      	3
232       	23        	4
97        	883       	4
933       	1442      	2
56        	412       	4
207       	1194      	2
137       	1412      	4
89        	1348      	5
644       	845       	3
39        	1403      	5
261       	232       	2
160       	821       	4
248       	1104      	5
261       	1107      	5
160       	334       	4
187       	667       	3
889       	841       	5
186       	1110      	5
149       	1105      	5
744       	1016      	3
94        	1594      	3
54        	1234      	5
544       	1310      	4
13        	1388      	2
206       	1270      	2
161       	13        	5
239       	979       	4
227       	1299      	5
96        	943       	3
911       	1444      	3
58        	1112      	5
555       	781       	3
215       	279       	2
105       	1139      	4
213       	1186      	3
855       	1450      	4
221       	1128      	4
511       	0         	4
197       	1571      	4
83        	1487      	4
911       	54        	1
86        	775       	5
345       	1407      	4
0         	1416      	4
16        	864       	2
191       	1302      	4
249       	1349      	2
227       	987       	2
43        	837       	5
251       	1660      	4
8         	1283      	4
137       	612       	4
273       	980       	4
193       	937       	3
50        	45        	4
64        	301       	5
125       	918       	3
511       	917       	4
76        	20        	5
227       	323       	5
733       	859       	3
138       	849       	2
556       	883       	5
247       	1136      	3
47        	1608      	3
700       	890       	4
141       	1106      	4
889       	1365      	4
192       	764       	4
100       	921       	2
51        	890       	3
270       	1421      	1
139       	931       	2
254       	142       	3
187       	1186      	2
88        	966       	4
232       	1157      	3
186       	1342      	4
273       	1020      	4
555       	810       	4
23        	479       	5
124       	668       	4
212       	1179      	2
215       	907       	2
533       	848       	4
227       	774       	5
220       	1125      	5
275       	1130      	4
152       	764       	3
4         	235       	3
212       	1022      	3
911       	257       	2
58        	877       	5
555       	1053      	4
174       	322       	4
367       	813       	5
99        	1275      	5
182       	1144      	3
134       	190       	4
168       	1061      	4
188       	781       	2
198       	1660      	4
62        	899       	3
46        	944       	2
89        	784       	4
155       	792       	5
6         	953       	3
169       	859       	3
689       	1283      	5
229       	948       	3
689       	1201      	4
266       	824       	2
0         	1372      	4
105       	1141      	4
241       	1182      	5
114       	557       	4
119       	143       	4
422       	780       	5
199       	1037      	3
933       	590       	5
131       	1161      	1
933       	1422      	3
168       	1111      	4
766       	892       	3
146       	1009      	3
32        	1283      	5
236       	980       	3
733       	1148      	3
578       	590       	4
555       	1145      	4
129       	112       	2
51        	1204      	4
127       	1367      	5
933       	222       	3
1         	899       	3
272       	774       	3
478       	2         	5
112       	1325      	4
120       	899       	3
27        	889       	5
174       	33        	4
83        	1616      	2
444       	601       	3
232       	1114      	4
137       	1057      	4
113       	1349      	4
611       	235       	4
666       	1111      	5
217       	1509      	4
589       	124       	3
666       	1141      	5
109       	112       	4
217       	561       	2
186       	883       	4
900       	1671      	2
58        	930       	4
34        	909       	5
215       	110       	2
356       	346       	2
254       	152       	1
45        	1149      	5
150       	468       	2
146       	601       	4
59        	1660      	2
72        	921       	5
500       	490       	5
243       	18        	2
222       	942       	1
212       	1481      	3
29        	767       	2
160       	1605      	2
123       	1317      	3
187       	826       	4
666       	1299      	5
800       	770       	4
243       	1155      	3
877       	996       	4
225       	257       	4
104       	1320      	4
0         	778       	4
249       	1449      	4
123       	816       	5
108       	937       	4
94        	556       	3
238       	1108      	5
11        	1487      	3
59        	745       	5
219       	1271      	3
75        	165       	4
183       	1155      	3
201       	1207      	3
137       	1213      	1
123       	1229      	3
124       	1130      	4
201       	829       	3
844       	890       	3
246       	766       	4
50        	1128      	5
174       	1649      	4
611       	1047      	5
109       	1049      	4
94        	814       	3
58        	1360      	5
89        	1162      	4
367       	1377      	4
844       	927       	3
159       	912       	5
940       	883       	5
17        	789       	4
98        	1338      	4
225       	829       	4
833       	841       	3
33        	921       	3
8         	1427      	4
180       	1403      	3
98        	1349      	5
34        	804       	5
270       	892       	5
221       	890       	4
236       	800       	5
29        	1476      	1
196       	1087      	4
34        	1041      	2
47        	1097      	5
137       	1184      	3
102       	1567      	3
50        	1146      	2
130       	54        	3
58        	810       	5
50        	1511      	4
333       	968       	3
939       	1283      	5
68        	1449      	4
433       	982       	1
13        	942       	3
122       	963       	2
87        	7         	4
272       	1649      	3
12        	799       	4
158       	914       	4
155       	920       	2
196       	1371      	3
89        	785       	4
47        	1167      	5
89        	1651      	4
70        	1039      	3
270       	1229      	3
198       	1156      	5
4         	814       	2
67        	1069      	5
271       	1483      	5
11        	969       	2
225       	1386      	4
227       	798       	5
168       	992       	4
150       	1136      	4
131       	1327      	3
855       	1154      	5
938       	861       	3
162       	1616      	2
938       	893       	2
261       	11        	4
114       	1567      	3
30        	932       	3
57        	1100      	5
544       	1540      	2
142       	1571      	3
77        	1243      	5
215       	1187      	3
114       	784       	4
533       	1460      	4
227       	1506      	2
254       	120       	2
533       	1517      	5
221       	13        	2
266       	1209      	3
151       	792       	3
533       	958       	3
213       	1078      	5
87        	878       	5
942       	134       	4
218       	897       	5
271       	1204      	3
89        	1143      	4
237       	837       	3
578       	899       	1
940       	1048      	4
129       	1283      	4
271       	1094      	4
261       	821       	5
277       	1030      	4
236       	1054      	3
152       	379       	4
189       	1234      	2
600       	808       	4
50        	1365      	4
13        	817       	4
11        	1311      	5
0         	1638      	5
186       	1235      	3
877       	301       	5
544       	859       	3
155       	274       	5
137       	1638      	5
777       	899       	3
938       	412       	3
201       	1201      	4
236       	1093      	5
12        	1152      	2
137       	253       	4
94        	1289      	3
78        	0         	4
138       	1338      	5
600       	1049      	4
181       	853       	3
855       	601       	4
207       	1638      	4
120       	1161      	1
261       	1460      	4
766       	1613      	2
196       	523       	4
239       	937       	4
31        	890       	1
933       	799       	5
276       	1270      	4
276       	984       	4
119       	1567      	4
833       	1137      	2
237       	1282      	5
544       	12        	4
272       	316       	2
98        	808       	4
271       	985       	2
94        	1652      	3
232       	1401      	4
578       	903       	4
161       	21        	4
40        	1172      	3
45        	568       	5
253       	1093      	4
54        	1361      	5
555       	623       	3
467       	858       	3
35        	1216      	2
137       	1032      	3
733       	223       	3
378       	925       	4
215       	764       	5
938       	928       	1
35        	1094      	3
23        	1649      	5
311       	1671      	5
34        	1027      	3
109       	781       	5
254       	490       	4
23        	800       	5
158       	1406      	5
130       	1270      	4
114       	969       	4
105       	1219      	1
689       	1072      	5
232       	1390      	3
32        	1047      	5
274       	1219      	3
87        	1179      	3
32        	1042      	4
378       	1483      	4
201       	1038      	3
34        	1584      	2
237       	26        	3
833       	1282      	3
137       	921       	4
9         	930       	2
444       	1057      	5
4         	1037      	3
233       	935       	5
109       	1649      	3
266       	1649      	4
201       	924       	5
227       	934       	1
99        	1239      	3
199       	234       	4
215       	1327      	3
137       	833       	2
94        	1522      	4
214       	1302      	5
249       	21        	3
227       	1073      	3
196       	236       	2
224       	931       	4
544       	1652      	4
207       	1355      	2
166       	334       	4
150       	1152      	3
811       	899       	3
777       	1080      	1
199       	558       	5
113       	815       	5
57        	870       	5
175       	912       	4
777       	1000      	1
200       	2         	5
22        	1527      	4
62        	937       	2
163       	981       	1
193       	956       	3
83        	190       	5
146       	279       	5
148       	1596      	4
109       	932       	2
45        	334       	4
196       	1070      	4
938       	1397      	4
5         	290       	5
933       	13        	2
150       	516       	5
186       	780       	5
161       	933       	4
199       	1213      	1
154       	1101      	3
65        	826       	5
207       	1478      	3
106       	903       	4
101       	886       	3
911       	1039      	4
188       	808       	4
98        	1270      	5
271       	1364      	4
271       	989       	2
247       	1109      	5
389       	235       	4
199       	1013      	4
145       	1109      	4
248       	786       	5
34        	926       	3
84        	1194      	2
900       	941       	5
66        	5         	3
95        	790       	4
161       	771       	5
276       	1023      	4
218       	1628      	4
367       	985       	4
67        	829       	5
181       	878       	4
4         	1334      	3
128       	1026      	4
197       	568       	3
222       	937       	5
22        	1157      	2
433       	756       	5
589       	892       	3
246       	201       	1
911       	1489      	4
689       	1327      	3
191       	368       	4
105       	925       	4
34        	1569      	1
199       	551       	4
232       	1301      	3
171       	1203      	4
186       	448       	4
161       	824       	1
217       	1019      	3
187       	457       	3
272       	212       	5
256       	937       	4
272       	1260      	4
275       	41        	3
151       	817       	4
238       	157       	4
889       	1254      	4
689       	223       	5
246       	765       	5
191       	1056      	4
933       	1288      	5
105       	1292      	4
35        	879       	4
268       	0         	5
433       	1194      	5
231       	479       	3
182       	1112      	4
0         	810       	2
232       	1490      	3
58        	1088      	4
273       	1549      	4
184       	937       	4
157       	907       	3
800       	785       	4
167       	1125      	4
58        	2         	3
137       	1017      	1
108       	1000      	2
215       	1300      	3
201       	1022      	3
124       	1022      	5
150       	810       	3
243       	848       	3
6         	1177      	3
263       	1260      	3
232       	1100      	4
145       	826       	4
150       	1517      	2
933       	831       	3
0         	832       	2
50        	911       	4
217       	47        	2
35        	826       	4
195       	1273      	3
589       	851       	5
112       	788       	3
283       	1086      	3
232       	931       	2
51        	778       	4
13        	231       	3
227       	1029      	4
242       	907       	4
90        	1274      	5
271       	1416      	4
273       	1105      	5
225       	1560      	2
91        	349       	1
4         	832       	3
600       	820       	4
227       	832       	4
345       	921       	3
144       	862       	1
50        	1522      	4
544       	1204      	4
102       	921       	5
229       	809       	3
45        	1026      	5
199       	813       	3
241       	1389      	4
104       	892       	1
130       	830       	2
114       	1169      	3
276       	840       	3
134       	1331      	1
6         	1487      	1
269       	899       	3
77        	764       	5
127       	1138      	4
3         	1506      	3
889       	921       	5
66        	1496      	2
611       	785       	4
17        	800       	3
129       	801       	3
94        	860       	3
25        	279       	2
199       	1674      	4
933       	84        	2
544       	827       	3
700       	1104      	5
544       	1349      	4
172       	1097      	3
211       	970       	2
51        	1187      	3
146       	793       	3
150       	1385      	2
467       	179       	4
132       	939       	4
116       	190       	4
942       	957       	4
52        	914       	3
544       	2         	5
220       	490       	4
271       	1300      	5
219       	1660      	5
22        	1534      	3
156       	323       	3
91        	1488      	1
261       	851       	3
245       	851       	4
91        	428       	1
911       	1105      	4
108       	1403      	3
19        	1506      	1
169       	235       	4
111       	920       	3
65        	1327      	3
195       	911       	3
51        	766       	5
199       	542       	1
150       	1460      	5
104       	833       	3
266       	873       	2
600       	1460      	4
283       	368       	3
129       	838       	3
94        	1163      	4
149       	766       	5
137       	775       	4
666       	756       	5
889       	1056      	5
46        	893       	4
240       	821       	5
215       	1440      	2
157       	892       	5
137       	1493      	3
236       	992       	5
114       	874       	4
69        	1194      	3
91        	1552      	1
236       	1629      	3
666       	871       	3
367       	841       	4
544       	804       	5
249       	846       	4
139       	934       	1
243       	791       	5
87        	16        	4
128       	1163      	4
433       	921       	3
938       	1391      	3
273       	766       	4
260       	1305      	5
83        	856       	5
123       	1204      	3
254       	1020      	3
201       	932       	2
232       	832       	3
239       	1265      	5
214       	1140      	4
196       	1332      	4
153       	215       	5
666       	889       	5
533       	951       	4
578       	69        	1
58        	822       	5
939       	2         	5
283       	842       	5
766       	871       	5
900       	346       	2
221       	1289      	4
272       	887       	4
578       	153       	3
59        	818       	5
911       	48        	3
270       	1376      	3
187       	1626      	2
150       	1130      	4
87        	390       	2
186       	1095      	4
66        	1540      	4
152       	1449      	4
172       	776       	4
154       	774       	3
255       	323       	3
215       	886       	2
40        	768       	4
117       	859       	2
216       	1180      	3
58        	1121      	4
236       	859       	4
161       	199       	3
190       	1234      	5
811       	1563      	2
218       	160       	5
225       	1109      	4
35        	820       	4
4         	765       	3
221       	254       	1
67        	826       	5
261       	1085      	3
271       	780       	4
174       	134       	3
123       	814       	3
196       	817       	5
240       	833       	3
105       	906       	3
161       	1172      	2
855       	1271      	4
433       	810       	3
173       	849       	5
251       	1533      	3
87        	807       	5
199       	745       	3
12        	1094      	4
236       	1483      	5
214       	1023      	3
533       	120       	4
522       	1534      	3
70        	766       	4
235       	1497      	1
273       	1098      	2
283       	858       	3
72        	931       	4
20        	1041      	5
257       	1069      	4
266       	1100      	5
444       	1039      	5
800       	112       	4
122       	1569      	3
128       	889       	5
556       	1407      	2
135       	908       	4
128       	45        	4
38        	923       	4
34        	1421      	2
265       	800       	3
87        	787       	4
12        	800       	3
96        	1229      	4
104       	190       	4
183       	1146      	5
165       	2         	4
87        	888       	4
20        	756       	5
139       	1204      	3
138       	848       	1
70        	1128      	5
33        	949       	2
666       	1053      	4
744       	774       	3
199       	1308      	2
208       	1005      	5
64        	876       	5
258       	784       	3
86        	0         	3
207       	833       	3
1         	1301      	5
877       	190       	5
253       	479       	4
19        	1468      	4
120       	921       	4
855       	1149      	4
200       	766       	5
91        	144       	1
219       	1194      	5
163       	2         	4
98        	765       	5
22        	1112      	4
204       	1225      	4
98        	807       	4
213       	1428      	4
11        	881       	3
12        	1020      	4
165       	1603      	3
176       	921       	5
174       	1212      	3
97        	1452      	5
213       	767       	2
99        	1297      	5
238       	701       	2
91        	414       	1
155       	1104      	5
22        	1179      	4
50        	1152      	4
229       	903       	4
271       	1487      	3
252       	1386      	5
938       	1322      	2
199       	1026      	5
196       	1079      	2
273       	568       	5
94        	1244      	4
197       	323       	4
108       	1373      	2
171       	899       	4
227       	1571      	5
218       	1299      	5
245       	846       	4
199       	1162      	3
433       	1228      	1
938       	1099      	4
243       	38        	3
243       	788       	5
207       	1331      	5
102       	914       	3
422       	1128      	4
220       	789       	4
80        	845       	3
266       	1483      	4
789       	1601      	3
120       	1039      	4
188       	590       	3
227       	81        	2
666       	1172      	3
266       	792       	5
12        	1056      	4
145       	1041      	5
98        	1141      	2
42        	936       	4
733       	1339      	2
311       	1373      	5
136       	41        	3
544       	1603      	4
34        	1477      	5
243       	923       	5
270       	1247      	3
113       	235       	5
188       	1299      	4
666       	1560      	5
41        	1513      	4
172       	843       	2
93        	1109      	5
822       	867       	5
58        	787       	4
667       	1407      	4
239       	1614      	3
213       	267       	2
150       	786       	3
311       	1316      	4
63        	223       	3
511       	826       	3
283       	1087      	4
236       	770       	5
26        	811       	2
239       	1229      	5
0         	859       	5
146       	805       	1
356       	468       	4
254       	1406      	4
35        	969       	5
186       	1088      	5
186       	933       	3
101       	907       	4
196       	1520      	5
104       	1089      	3
544       	290       	5
275       	1035      	3
11        	1338      	4
218       	1625      	1
200       	479       	4
280       	951       	1
544       	1417      	2
243       	1132      	4
91        	945       	1
422       	1299      	5
933       	1342      	4
129       	1073      	2
800       	1148      	4
62        	934       	2
227       	926       	5
145       	883       	3
0         	1472      	5
227       	1035      	3
246       	1097      	3
522       	1029      	3
229       	786       	2
215       	490       	4
34        	1002      	3
253       	812       	4
253       	1556      	2
221       	980       	4
888       	890       	5
14        	935       	3
163       	1074      	2
179       	30        	5
215       	838       	3
229       	568       	4
19        	283       	2
28        	734       	5
69        	810       	2
109       	556       	3
238       	357       	5
187       	1369      	1
16        	2         	4
356       	885       	3
150       	1360      	4
32        	1249      	4
215       	115       	3
63        	1283      	3
105       	1470      	2
167       	1078      	4
203       	859       	5
253       	1483      	2
600       	1194      	5
114       	879       	5
239       	290       	2
251       	769       	5
41        	1402      	4
91        	355       	1
201       	867       	4
191       	887       	4
181       	1023      	2
555       	801       	3
232       	887       	3
555       	368       	4
35        	645       	5
833       	893       	3
155       	1162      	5
26        	1187      	3
666       	1162      	5
261       	1227      	5
89        	445       	5
938       	357       	3
238       	1317      	3
199       	1031      	3
94        	1086      	4
4         	1333      	3
191       	1386      	4
1         	1283      	4
72        	279       	5
196       	829       	4
130       	980       	3
433       	1270      	4
47        	1128      	4
17        	785       	3
800       	301       	2
120       	421       	3
500       	1194      	4
877       	819       	1
261       	1099      	3
68        	806       	1
236       	935       	2
207       	785       	4
145       	769       	4
245       	2         	3
259       	623       	4
152       	1103      	3
169       	1128      	5
666       	1115      	3
544       	379       	5
367       	190       	4
942       	859       	5
217       	590       	5
0         	1438      	1
555       	1350      	3
34        	1565      	1
199       	1409      	2
12        	1389      	3
911       	1436      	4
175       	568       	4
145       	1356      	4
246       	1030      	3
209       	798       	5
150       	1596      	4
287       	1093      	4
34        	952       	2
271       	878       	5
252       	1290      	2
174       	764       	3
889       	875       	5
216       	201       	3
247       	906       	4
266       	368       	4
118       	893       	4
152       	914       	4
161       	1402      	4
227       	788       	5
555       	1107      	5
152       	800       	3
889       	871       	5
91        	927       	3
104       	870       	3
66        	1074      	5
237       	1322      	5
150       	1449      	3
128       	1349      	5
227       	1106      	4
666       	1302      	4
229       	1468      	3
89        	1560      	3
91        	1323      	3
90        	1041      	5
22        	875       	5
68        	1053      	3
142       	844       	3
99        	110       	4
213       	283       	3
489       	936       	5
938       	1036      	3
243       	838       	4
227       	1135      	4
268       	1023      	5
578       	913       	4
199       	1353      	4
91        	1397      	4
108       	780       	5
1         	1353      	3
218       	882       	4
188       	771       	4
444       	1042      	4
533       	1309      	2
271       	795       	5
190       	1063      	5
237       	140       	4
235       	1403      	3
152       	1389      	5
34        	1075      	3
213       	1095      	3
911       	885       	3
217       	1031      	2
274       	845       	4
400       	301       	5
578       	2         	4
271       	223       	5
5         	907       	3
83        	982       	1
833       	1201      	3
131       	1188      	3
234       	1133      	5
800       	1101      	3
900       	867       	5
422       	798       	4
35        	905       	5
811       	817       	5
544       	781       	4
152       	1307      	3
59        	856       	5
281       	1183      	1
181       	1450      	3
252       	1132      	3
51        	796       	4
130       	764       	4
149       	1205      	5
239       	580       	3
36        	921       	5
231       	1047      	3
290       	944       	4
214       	268       	4
59        	33        	5
239       	870       	5
68        	767       	4
197       	190       	4
243       	1116      	3
283       	1343      	5
216       	851       	5
183       	302       	2
196       	849       	4
137       	100       	1
132       	1133      	3
511       	1265      	3
34        	850       	1
34        	1275      	3
214       	568       	5
35        	988       	4
156       	1137      	4
243       	999       	3
922       	878       	4
666       	468       	3
50        	898       	4
232       	53        	4
755       	871       	3
196       	826       	4
48        	1566      	4
150       	899       	3
150       	139       	3
855       	213       	4
207       	1450      	1
243       	1610      	4
129       	1099      	4
644       	54        	1
666       	1043      	5
13        	800       	3
274       	1261      	3
689       	774       	1
227       	668       	4
113       	969       	5
181       	1511      	4
151       	1099      	5
252       	1157      	5
29        	1626      	3
666       	623       	5
275       	1449      	5
34        	1035      	3
31        	825       	4
34        	1131      	5
232       	1117      	4
137       	1319      	1
169       	357       	5
11        	1397      	5
940       	1300      	5
137       	1616      	3
227       	833       	5
217       	511       	5
251       	479       	1
96        	1397      	3
644       	33        	4
56        	1345      	2
174       	1308      	2
200       	874       	4
433       	323       	2
31        	907       	5
4         	935       	3
50        	1573      	4
239       	800       	5
215       	590       	4
766       	890       	5
240       	909       	5
91        	227       	1
145       	781       	3
811       	932       	4
544       	1105      	5
216       	1349      	4
175       	914       	4
433       	905       	3
511       	1660      	4
367       	823       	2
201       	279       	2
274       	1016      	4
214       	1049      	5
58        	74        	3
87        	1515      	3
51        	885       	4
253       	1572      	3
35        	776       	5
127       	112       	4
356       	1074      	2
187       	67        	3
199       	1380      	3
89        	788       	3
237       	1205      	5
655       	101       	3
15        	913       	5
232       	762       	3
251       	1099      	5
239       	1444      	3
253       	1626      	4
933       	1493      	2
137       	1038      	2
356       	850       	3
218       	1333      	4
99        	877       	4
201       	996       	3
50        	817       	5
11        	845       	3
22        	1303      	5
81        	1346      	3
89        	1145      	5
137       	977       	1
855       	1009      	4
161       	804       	5
293       	1007      	2
259       	534       	5
192       	1099      	5
938       	1154      	4
4         	776       	4
216       	904       	3
189       	1600      	3
72        	1665      	4
25        	1571      	5
268       	800       	4
18        	1162      	5
261       	1372      	3
187       	917       	4
556       	1144      	4
51        	1280      	3
889       	1238      	4
272       	1137      	4
941       	1350      	3
199       	3         	4
199       	1006      	3
64        	1025      	4
261       	893       	3
231       	1158      	5
253       	836       	4
232       	179       	4
125       	1335      	2
99        	765       	5
191       	796       	5
270       	10        	4
254       	781       	5
50        	800       	2
367       	903       	4
187       	1490      	1
55        	871       	5
911       	853       	4
266       	811       	3
89        	890       	5
77        	774       	5
99        	885       	2
172       	837       	3
168       	18        	4
35        	1623      	4
81        	1302      	3
1         	1256      	4
130       	1627      	3
938       	839       	3
290       	179       	3
225       	1341      	3
273       	235       	3
72        	845       	5
249       	1399      	5
183       	1192      	5
108       	951       	2
153       	883       	4
107       	913       	4
88        	912       	4
270       	357       	5
511       	1483      	4
274       	780       	3
21        	1180      	5
259       	169       	3
168       	1397      	3
104       	1540      	3
215       	1069      	4
276       	1603      	5
266       	223       	5
214       	954       	2
122       	960       	2
145       	1671      	4
433       	859       	2
150       	1117      	4
114       	1069      	5
367       	1130      	4
212       	1184      	3
196       	895       	4
274       	931       	3
214       	853       	3
293       	1023      	4
284       	907       	4
280       	1548      	5
125       	865       	3
259       	1345      	3
21        	778       	5
232       	1109      	3
2         	1337      	3
158       	1550      	5
171       	1201      	4
214       	1593      	5
261       	803       	4
138       	856       	4
238       	766       	4
161       	110       	5
221       	1130      	3
254       	888       	3
89        	1361      	4
148       	1096      	3
236       	766       	5
666       	1248      	4
114       	1359      	4
273       	889       	5
94        	153       	4
35        	1116      	4
148       	817       	3
400       	892       	2
127       	568       	5
124       	813       	4
722       	1100      	5
889       	932       	3
45        	1349      	5
0         	809       	4
192       	1430      	2
259       	20        	5
20        	1235      	4
94        	891       	4
766       	1476      	5
1         	796       	5
22        	490       	4
65        	880       	4
544       	1206      	4
248       	778       	5
33        	1677      	2
356       	1341      	4
220       	1123      	5
243       	1107      	4
215       	379       	5
556       	142       	4
206       	1170      	5
273       	1593      	2
689       	1350      	4
270       	850       	2
933       	917       	4
138       	1369      	1
266       	784       	4
35        	957       	4
132       	867       	3
292       	943       	5
261       	1073      	1
85        	1407      	1
51        	238       	2
99        	1478      	3
556       	1111      	4
215       	858       	2
230       	2         	4
232       	927       	4
35        	1161      	3
246       	1130      	3
247       	217       	5
62        	927       	3
265       	918       	3
128       	934       	3
433       	1037      	3
522       	33        	3
152       	778       	5
43        	1258      	4
148       	765       	4
258       	2         	4
219       	634       	2
938       	1549      	4
187       	943       	4
533       	623       	5
221       	992       	3
216       	936       	3
207       	103       	4
150       	1241      	3
120       	623       	2
188       	1119      	4
286       	888       	4
173       	1161      	3
911       	1369      	3
34        	679       	5
611       	791       	5
78        	836       	2
75        	1347      	4
238       	1249      	3
356       	1671      	5
611       	807       	4
227       	979       	3
149       	1660      	5
283       	1527      	5
187       	102       	2
666       	824       	5
789       	1349      	4
249       	1556      	3
22        	1538      	5
221       	1037      	4
83        	1079      	1
777       	1560      	4
766       	1573      	4
148       	812       	3
191       	948       	1
285       	921       	5
86        	874       	2
91        	1081      	3
555       	568       	3
293       	551       	5
20        	1407      	5
230       	1399      	4
889       	1121      	5
20        	981       	3
91        	430       	1
149       	1037      	4
378       	1175      	3
34        	910       	4
31        	843       	5
911       	1196      	3
152       	1532      	2
150       	1306      	4
293       	188       	2
86        	557       	4
20        	235       	4
225       	1144      	3
105       	0         	4
196       	1123      	4
136       	236       	3
293       	1320      	2
132       	1146      	5
833       	1033      	4
556       	1125      	5
98        	832       	3
50        	1639      	2
94        	1549      	3
811       	1031      	1
105       	1274      	2
12        	1407      	2
87        	59        	3
243       	28        	2
254       	357       	5
48        	883       	4
215       	1302      	4
34        	1058      	1
163       	830       	1
274       	1380      	1
249       	793       	4
105       	1140      	4
942       	257       	3
201       	1109      	4
239       	308       	4
229       	1620      	2
8         	1598      	4
83        	998       	1
578       	1633      	4
1         	821       	5
150       	1157      	3
911       	1306      	4
291       	876       	3
0         	479       	1
259       	859       	5
207       	1193      	4
232       	1467      	4
252       	1070      	3
249       	817       	5
295       	908       	5
145       	923       	3
174       	1442      	4
222       	944       	3
106       	1671      	3
152       	821       	5
311       	1004      	5
938       	1134      	3
280       	1542      	3
191       	1494      	4
219       	851       	1
900       	963       	4
22        	1097      	4
356       	59        	4
190       	1354      	4
236       	1157      	5
933       	1197      	3
281       	1401      	4
279       	766       	5
149       	890       	3
168       	0         	4
61        	1468      	4
173       	1204      	1
144       	1544      	1
259       	17        	3
533       	836       	4
246       	1656      	2
231       	760       	5
13        	1454      	3
161       	1481      	2
257       	1234      	5
271       	1099      	5
544       	850       	4
600       	765       	5
201       	1610      	2
204       	1269      	4
239       	224       	3
263       	334       	3
237       	1224      	3
137       	1030      	3
91        	1609      	1
190       	1396      	5
544       	1294      	4
83        	1272      	4
238       	1061      	3
183       	804       	5
544       	997       	4
225       	1141      	4
269       	1546      	3
556       	140       	4
227       	1515      	3
0         	568       	4
34        	1445      	3
511       	1616      	4
544       	767       	4
533       	846       	5
150       	1627      	3
295       	556       	3
72        	534       	5
105       	798       	3
58        	1045      	4
811       	50        	3
19        	773       	5
433       	958       	3
149       	1288      	5
4         	874       	2
50        	889       	4
678       	1100      	5
51        	87        	3
221       	1397      	4
182       	1449      	4
196       	1274      	3
232       	1647      	4
0         	1139      	4
188       	1056      	3
938       	1390      	4
236       	1359      	5
161       	1572      	4
238       	926       	4
176       	918       	5
27        	1111      	5
261       	776       	4
35        	1398      	2
188       	1283      	4
254       	1074      	4
367       	907       	5
35        	223       	4
889       	778       	5
23        	357       	5
99        	813       	5
120       	390       	2
240       	1183      	5
444       	434       	3
106       	1093      	3
866       	909       	3
60        	1325      	2
54        	16        	4
190       	612       	5
132       	876       	4
51        	1321      	4
138       	982       	1
137       	1016      	3
32        	1444      	2
103       	301       	4
143       	1296      	4
283       	785       	4
254       	1483      	4
272       	1368      	3
311       	1073      	1
188       	412       	4
165       	1183      	4
235       	911       	5
34        	1253      	4
35        	945       	3
578       	1432      	1
40        	1427      	4
216       	866       	2
877       	1476      	5
105       	1054      	3
933       	1005      	3
243       	1012      	1
58        	821       	5
91        	136       	1
237       	833       	5
86        	767       	5
219       	1128      	5
238       	690       	3
195       	1560      	3
215       	798       	3
257       	1089      	5
249       	2         	4
40        	1201      	3
144       	970       	1
209       	1573      	5
217       	248       	5
70        	568       	3
855       	1183      	4
32        	992       	5
187       	869       	3
203       	909       	5
291       	820       	2
201       	890       	4
261       	879       	4
291       	1002      	3
855       	1000      	5
272       	767       	5
237       	1107      	5
35        	54        	5
286       	820       	5
101       	201       	3
232       	786       	5
8         	1460      	4
286       	1603      	4
246       	1325      	3
131       	190       	4
130       	1421      	2
146       	1276      	4
182       	1483      	4
149       	1122      	4
239       	1319      	5
117       	918       	1
199       	840       	4
98        	789       	3
86        	771       	5
91        	940       	1
94        	1081      	3
844       	1541      	3
766       	921       	2
478       	774       	4
29        	800       	5
252       	1159      	3
196       	1402      	4
154       	907       	4
322       	943       	4
114       	767       	2
196       	1401      	4
34        	944       	1
20        	223       	5
225       	1296      	5
201       	1450      	4
222       	962       	3
273       	1634      	4
83        	1009      	4
91        	1534      	1
212       	645       	5
290       	837       	4
164       	858       	4
70        	190       	4
367       	946       	4
176       	919       	4
276       	1482      	4
102       	937       	3
129       	1109      	4
94        	1311      	2
17        	634       	2
94        	1150      	4
433       	1485      	1
149       	809       	5
273       	765       	5
500       	100       	1
215       	1671      	3
34        	965       	4
942       	790       	4
433       	934       	3
297       	16        	4
27        	301       	5
105       	998       	1
47        	1489      	4
249       	557       	4
199       	202       	2
257       	1211      	4
11        	273       	3
86        	926       	4
833       	1452      	4
165       	849       	4
220       	836       	5
196       	434       	4
145       	858       	3
467       	1302      	5
114       	217       	4
257       	1460      	5
187       	1021      	4
667       	768       	4
201       	1161      	5
150       	579       	4
34        	1415      	2
251       	774       	4
187       	871       	4
61        	798       	3
137       	1337      	4
283       	871       	4
356       	820       	4
942       	831       	4
939       	762       	5
14        	29        	3
855       	907       	3
254       	960       	2
34        	784       	4
275       	825       	4
20        	859       	4
144       	890       	4
255       	1229      	2
273       	1137      	4
213       	1012      	4
246       	210       	4
933       	950       	1
689       	1145      	4
132       	1344      	3
89        	223       	5
274       	125       	1
132       	1419      	4
87        	1216      	5
261       	909       	5
